stick_id,member_id,member_group,lane,piece_index,s0_mm,s1_mm,cut_length_mm,x0_mm,y0_mm,z0_mm,x1_mm,y1_mm,z1_mm,N_piece_N,sigma_axial_piece_MPa,member_state,mass_g
M108-L01-P03,108,vertical,1,3,180.0,220.0,40.0,700.0,85.0,180.0,700.0,85.0,220.0,-40.387014418816996,-3.8463823256016187,compression,0.4666666666666667
M108-L02-P01,108,vertical,2,1,0.0,120.0,120.0,700.0,85.0,0.0,700.0,85.0,120.0,-40.387014418816996,-3.8463823256016187,compression,1.4
M108-L02-P02,108,vertical,2,2,90.0,210.0,120.0,700.0,85.0,90.0,700.0,85.0,210.0,-40.387014418816996,-3.8463823256016187,compression,1.4
M108-L02-P03,108,vertical,2,3,180.0,220.0,40.0,700.0,85.0,180.0,700.0,85.0,220.0,-40.387014418816996,-3.8463823256016187,compression,0.4666666666666667
M108-L03-P01,108,vertical,3,1,0.0,120.0,120.0,700.0,85.0,0.0,700.0,85.0,120.0,-40.387014418816996,-3.8463823256016187,compression,1.4
M108-L03-P02,108,vertical,3,2,90.0,210.0,120.0,700.0,85.0,90.0,700.0,85.0,210.0,-40.387014418816996,-3.8463823256016187,compression,1.4
M108-L03-P03,108,vertical,3,3,180.0,220.0,40.0,700.0,85.0,180.0,700.0,85.0,220.0,-40.387014418816996,-3.8463823256016187,compression,0.4666666666666667
M109-L01-P01,109,vertical,1,1,0.0,120.0,120.0,800.0,85.0,0.0,800.0,85.0,120.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L01-P02,109,vertical,1,2,90.0,210.0,120.0,800.0,85.0,90.0,800.0,85.0,210.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L01-P03,109,vertical,1,3,180.0,220.0,40.0,800.0,85.0,180.0,800.0,85.0,220.0,-22.52698266847986,-2.1454269208076058,compression,0.4666666666666667
M109-L02-P01,109,vertical,2,1,0.0,120.0,120.0,800.0,85.0,0.0,800.0,85.0,120.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L02-P02,109,vertical,2,2,90.0,210.0,120.0,800.0,85.0,90.0,800.0,85.0,210.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L02-P03,109,vertical,2,3,180.0,220.0,40.0,800.0,85.0,180.0,800.0,85.0,220.0,-22.52698266847986,-2.1454269208076058,compression,0.4666666666666667
M109-L03-P01,109,vertical,3,1,0.0,120.0,120.0,800.0,85.0,0.0,800.0,85.0,120.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L03-P02,109,vertical,3,2,90.0,210.0,120.0,800.0,85.0,90.0,800.0,85.0,210.0,-22.52698266847986,-2.1454269208076058,compression,1.4
M109-L03-P03,109,vertical,3,3,180.0,220.0,40.0,800.0,85.0,180.0,800.0,85.0,220.0,-22.52698266847986,-2.1454269208076058,compression,0.4666666666666667
M110-L01-P01,110,vertical,1,1,0.0,120.0,120.0,900.0,85.0,0.0,900.0,85.0,120.0,-27.955009690904458,-2.662381875324234,compression,1.4
M110-L01-P02,110,vertical,1,2,90.0,183.33333333333331,93.33333333333331,900.0,85.0,90.0,900.0,85.0,183.33333333333331,-27.955009690904458,-2.662381875324234,compression,1.0888888888888886
M110-L02-P01,110,vertical,2,1,0.0,120.0,120.0,900.0,85.0,0.0,900.0,85.0,120.0,-27.955009690904458,-2.662381875324234,compression,1.4
M110-L02-P02,110,vertical,2,2,90.0,183.33333333333331,93.33333333333331,900.0,85.0,90.0,900.0,85.0,183.33333333333331,-27.955009690904458,-2.662381875324234,compression,1.0888888888888886
M110-L03-P01,110,vertical,3,1,0.0,120.0,120.0,900.0,85.0,0.0,900.0,85.0,120.0,-27.955009690904458,-2.662381875324234,compression,1.4
M110-L03-P02,110,vertical,3,2,90.0,183.33333333333331,93.33333333333331,900.0,85.0,90.0,900.0,85.0,183.33333333333331,-27.955009690904458,-2.662381875324234,compression,1.0888888888888886
M111-L01-P01,111,vertical,1,1,0.0,120.0,120.0,1000.0,85.0,0.0,1000.0,85.0,120.0,-36.28984601977809,-3.4561758114074372,compression,1.4
M111-L01-P02,111,vertical,1,2,90.0,146.66666666666666,56.66666666666666,1000.0,85.0,90.0,1000.0,85.0,146.66666666666666,-36.28984601977809,-3.4561758114074372,compression,0.661111111111111
M111-L02-P01,111,vertical,2,1,0.0,120.0,120.0,1000.0,85.0,0.0,1000.0,85.0,120.0,-36.28984601977809,-3.4561758114074372,compression,1.4
M111-L02-P02,111,vertical,2,2,90.0,146.66666666666666,56.66666666666666,1000.0,85.0,90.0,1000.0,85.0,146.66666666666666,-36.28984601977809,-3.4561758114074372,compression,0.661111111111111
M111-L03-P01,111,vertical,3,1,0.0,120.0,120.0,1000.0,85.0,0.0,1000.0,85.0,120.0,-36.28984601977809,-3.4561758114074372,compression,1.4
M111-L03-P02,111,vertical,3,2,90.0,146.66666666666666,56.66666666666666,1000.0,85.0,90.0,1000.0,85.0,146.66666666666666,-36.28984601977809,-3.4561758114074372,compression,0.661111111111111
M112-L01-P01,112,vertical,1,1,0.0,109.99999999999999,109.99999999999999,1100.0,85.0,0.0,1100.0,85.0,109.99999999999999,-50.594140595030346,-4.81848958047908,compression,1.283333333333333
M112-L02-P01,112,vertical,2,1,0.0,109.99999999999999,109.99999999999999,1100.0,85.0,0.0,1100.0,85.0,109.99999999999999,-50.594140595030346,-4.81848958047908,compression,1.283333333333333
M112-L03-P01,112,vertical,3,1,0.0,109.99999999999999,109.99999999999999,1100.0,85.0,0.0,1100.0,85.0,109.99999999999999,-50.594140595030346,-4.81848958047908,compression,1.283333333333333
M113-L01-P01,113,vertical,1,1,0.0,73.33333333333331,73.33333333333331,1200.0,85.0,0.0,1200.0,85.0,73.33333333333331,-78.8212225518569,-7.506783100176849,compression,0.8555555555555553
M113-L02-P01,113,vertical,2,1,0.0,73.33333333333331,73.33333333333331,1200.0,85.0,0.0,1200.0,85.0,73.33333333333331,-78.8212225518569,-7.506783100176849,compression,0.8555555555555553
M113-L03-P01,113,vertical,3,1,0.0,73.33333333333331,73.33333333333331,1200.0,85.0,0.0,1200.0,85.0,73.33333333333331,-78.8212225518569,-7.506783100176849,compression,0.8555555555555553
M114-L01-P01,114,vertical,1,1,0.0,73.33333333333331,73.33333333333331,1300.0,85.0,0.0,1300.0,85.0,73.33333333333331,-0.022077446086383637,-0.0021026139129889177,compression,0.8555555555555553
M114-L02-P01,114,vertical,2,1,0.0,73.33333333333331,73.33333333333331,1300.0,85.0,0.0,1300.0,85.0,73.33333333333331,-0.022077446086383637,-0.0021026139129889177,compression,0.8555555555555553
M114-L03-P01,114,vertical,3,1,0.0,73.33333333333331,73.33333333333331,1300.0,85.0,0.0,1300.0,85.0,73.33333333333331,-0.022077446086383637,-0.0021026139129889177,compression,0.8555555555555553
M115-L01-P01,115,diagonal,1,1,0.0,120.0,120.0,-100.0,85.0,73.33333333333333,-3.2314004973153345,85.0,2.3696936980312415,-0.05724276615429905,-0.005451692014695148,compression,1.4
M115-L01-P02,115,diagonal,1,2,90.0,124.0071682515885,34.007168251588496,-27.423550372986497,85.0,20.110603606856763,0.0,85.0,0.0,-0.05724276615429905,-0.005451692014695148,compression,0.3967502962685324
M115-L02-P01,115,diagonal,2,1,0.0,120.0,120.0,-100.0,85.0,73.33333333333333,-3.2314004973153345,85.0,2.3696936980312415,-0.05724276615429905,-0.005451692014695148,compression,1.4
M115-L02-P02,115,diagonal,2,2,90.0,124.0071682515885,34.007168251588496,-27.423550372986497,85.0,20.110603606856763,0.0,85.0,0.0,-0.05724276615429905,-0.005451692014695148,compression,0.3967502962685324
M115-L03-P01,115,diagonal,3,1,0.0,120.0,120.0,-100.0,85.0,73.33333333333333,-3.2314004973153345,85.0,2.3696936980312415,-0.05724276615429905,-0.005451692014695148,compression,1.4
M115-L03-P02,115,diagonal,3,2,90.0,124.0071682515885,34.007168251588496,-27.423550372986497,85.0,20.110603606856763,0.0,85.0,0.0,-0.05724276615429905,-0.005451692014695148,compression,0.3967502962685324
M116-L01-P01,116,chord_lacing,1,1,0.0,120.0,120.0,-100.0,85.0,73.33333333333333,-3.2314004973153345,85.0,2.3696936980312415,-0.05724276615429906,-0.005451692014695149,compression,1.4
M116-L01-P02,116,chord_lacing,1,2,90.0,124.0071682515885,34.007168251588496,-27.423550372986497,85.0,20.110603606856763,0.0,85.0,0.0,-0.05724276615429906,-0.005451692014695149,compression,0.3967502962685324
M117-L01-P01,117,diagonal,1,1,0.0,120.0,120.0,0.0,85.0,73.33333333333333,96.76859950268467,85.0,2.3696936980312415,57.17152917321757,5.444907540306436,tension,1.4
M117-L01-P02,117,diagonal,1,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,85.0,20.110603606856763,100.0,85.0,0.0,57.17152917321757,5.444907540306436,tension,0.3967502962685324
M117-L02-P01,117,diagonal,2,1,0.0,120.0,120.0,0.0,85.0,73.33333333333333,96.76859950268467,85.0,2.3696936980312415,57.17152917321757,5.444907540306436,tension,1.4
M117-L02-P02,117,diagonal,2,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,85.0,20.110603606856763,100.0,85.0,0.0,57.17152917321757,5.444907540306436,tension,0.3967502962685324
M117-L03-P01,117,diagonal,3,1,0.0,120.0,120.0,0.0,85.0,73.33333333333333,96.76859950268467,85.0,2.3696936980312415,57.17152917321757,5.444907540306436,tension,1.4
M117-L03-P02,117,diagonal,3,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,85.0,20.110603606856763,100.0,85.0,0.0,57.17152917321757,5.444907540306436,tension,0.3967502962685324
M118-L01-P01,118,chord_lacing,1,1,0.0,120.0,120.0,0.0,85.0,73.33333333333333,96.76859950268467,85.0,2.3696936980312415,57.17152917321757,5.444907540306436,tension,1.4
M118-L01-P02,118,chord_lacing,1,2,90.0,124.0071682515885,34.007168251588496,72.5764496270135,85.0,20.110603606856763,100.0,85.0,0.0,57.17152917321757,5.444907540306436,tension,0.3967502962685324
M119-L01-P01,119,diagonal,1,1,0.0,120.0,120.0,100.0,85.0,110.0,180.72073527955752,85.0,21.20719119248676,34.95632943864057,3.329174232251483,tension,1.4
M119-L01-P02,119,diagonal,1,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,85.0,43.40539339436506,200.0,85.0,0.0,34.95632943864057,3.329174232251483,tension,0.6843746871871589
M119-L02-P01,119,diagonal,2,1,0.0,120.0,120.0,100.0,85.0,110.0,180.72073527955752,85.0,21.20719119248676,34.95632943864057,3.329174232251483,tension,1.4
M119-L02-P02,119,diagonal,2,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,85.0,43.40539339436506,200.0,85.0,0.0,34.95632943864057,3.329174232251483,tension,0.6843746871871589
M119-L03-P01,119,diagonal,3,1,0.0,120.0,120.0,100.0,85.0,110.0,180.72073527955752,85.0,21.20719119248676,34.95632943864057,3.329174232251483,tension,1.4
M119-L03-P02,119,diagonal,3,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,85.0,43.40539339436506,200.0,85.0,0.0,34.95632943864057,3.329174232251483,tension,0.6843746871871589
M120-L01-P01,120,chord_lacing,1,1,0.0,120.0,120.0,100.0,85.0,110.0,180.72073527955752,85.0,21.20719119248676,34.95632943864057,3.329174232251483,tension,1.4
M120-L01-P02,120,chord_lacing,1,2,90.0,148.66068747318505,58.66068747318505,160.54055145966814,85.0,43.40539339436506,200.0,85.0,0.0,34.95632943864057,3.329174232251483,tension,0.6843746871871589
M121-L01-P01,121,diagonal,1,1,0.0,120.0,120.0,200.0,85.0,146.66666666666669,267.6004189569812,85.0,47.51938552976095,25.28363643694063,2.4079653749467265,tension,1.4
M121-L01-P02,121,diagonal,1,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,85.0,72.30620581398739,300.0,85.0,0.0,25.28363643694063,2.4079653749467265,tension,1.0209930819968984
M121-L02-P01,121,diagonal,2,1,0.0,120.0,120.0,200.0,85.0,146.66666666666669,267.6004189569812,85.0,47.51938552976095,25.28363643694063,2.4079653749467265,tension,1.4
M121-L02-P02,121,diagonal,2,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,85.0,72.30620581398739,300.0,85.0,0.0,25.28363643694063,2.4079653749467265,tension,1.0209930819968984
M121-L03-P01,121,diagonal,3,1,0.0,120.0,120.0,200.0,85.0,146.66666666666669,267.6004189569812,85.0,47.51938552976095,25.28363643694063,2.4079653749467265,tension,1.4
M121-L03-P02,121,diagonal,3,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,85.0,72.30620581398739,300.0,85.0,0.0,25.28363643694063,2.4079653749467265,tension,1.0209930819968984
M122-L01-P01,122,chord_lacing,1,1,0.0,120.0,120.0,200.0,85.0,146.66666666666669,267.6004189569812,85.0,47.51938552976095,25.283636436940633,2.407965374946727,tension,1.4
M122-L01-P02,122,chord_lacing,1,2,90.0,177.5136927425913,87.5136927425913,250.70031421773587,85.0,72.30620581398739,300.0,85.0,0.0,25.283636436940633,2.407965374946727,tension,1.0209930819968984
M123-L01-P01,123,diagonal,1,1,0.0,120.0,120.0,300.0,85.0,183.33333333333334,357.4622556816688,85.0,77.98586458360722,19.874279200994426,1.8927884953328025,tension,1.4
M123-L01-P02,123,diagonal,1,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,85.0,104.32273177103875,400.0,85.0,0.0,19.874279200994426,1.8927884953328025,tension,1.3863819056386577
M123-L02-P01,123,diagonal,2,1,0.0,120.0,120.0,300.0,85.0,183.33333333333334,357.4622556816688,85.0,77.98586458360722,19.874279200994426,1.8927884953328025,tension,1.4
M123-L02-P02,123,diagonal,2,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,85.0,104.32273177103875,400.0,85.0,0.0,19.874279200994426,1.8927884953328025,tension,1.3863819056386577
M123-L03-P01,123,diagonal,3,1,0.0,120.0,120.0,300.0,85.0,183.33333333333334,357.4622556816688,85.0,77.98586458360722,19.874279200994426,1.8927884953328025,tension,1.4
M123-L03-P02,123,diagonal,3,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,85.0,104.32273177103875,400.0,85.0,0.0,19.874279200994426,1.8927884953328025,tension,1.3863819056386577
M124-L01-P01,124,chord_lacing,1,1,0.0,120.0,120.0,300.0,85.0,183.33333333333334,357.4622556816688,85.0,77.98586458360722,19.874279200994426,1.8927884953328025,tension,1.4
M124-L01-P02,124,chord_lacing,1,2,90.0,208.8327347690278,118.83273476902781,343.0966917612516,85.0,104.32273177103875,400.0,85.0,0.0,19.874279200994426,1.8927884953328025,tension,1.3863819056386577
M125-L01-P01,125,diagonal,1,1,0.0,120.0,120.0,400.0,85.0,220.0,449.6563533161421,85.0,110.75602270448744,34.68971815758629,3.303782681674885,tension,1.4
M125-L01-P02,125,diagonal,1,2,90.0,210.0,120.0,437.2422649871066,85.0,138.06701702836557,486.89861830324867,85.0,28.823039732853005,34.68971815758629,3.303782681674885,tension,1.4
M125-L01-P03,125,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,85.0,56.13403405673117,500.0,85.0,0.0,34.68971815758629,3.303782681674885,tension,0.7193773938387336
M125-L02-P01,125,diagonal,2,1,0.0,120.0,120.0,400.0,85.0,220.0,449.6563533161421,85.0,110.75602270448744,34.68971815758629,3.303782681674885,tension,1.4
M125-L02-P02,125,diagonal,2,2,90.0,210.0,120.0,437.2422649871066,85.0,138.06701702836557,486.89861830324867,85.0,28.823039732853005,34.68971815758629,3.303782681674885,tension,1.4
M125-L02-P03,125,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,85.0,56.13403405673117,500.0,85.0,0.0,34.68971815758629,3.303782681674885,tension,0.7193773938387336
M125-L03-P01,125,diagonal,3,1,0.0,120.0,120.0,400.0,85.0,220.0,449.6563533161421,85.0,110.75602270448744,34.68971815758629,3.303782681674885,tension,1.4
M125-L03-P02,125,diagonal,3,2,90.0,210.0,120.0,437.2422649871066,85.0,138.06701702836557,486.89861830324867,85.0,28.823039732853005,34.68971815758629,3.303782681674885,tension,1.4
M125-L03-P03,125,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,85.0,56.13403405673117,500.0,85.0,0.0,34.68971815758629,3.303782681674885,tension,0.7193773938387336
M126-L01-P01,126,chord_lacing,1,1,0.0,120.0,120.0,400.0,85.0,220.0,449.6563533161421,85.0,110.75602270448744,34.68971815758629,3.303782681674885,tension,1.4
M126-L01-P02,126,chord_lacing,1,2,90.0,210.0,120.0,437.2422649871066,85.0,138.06701702836557,486.89861830324867,85.0,28.823039732853005,34.68971815758629,3.303782681674885,tension,1.4
M126-L01-P03,126,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,474.4845299742131,85.0,56.13403405673117,500.0,85.0,0.0,34.68971815758629,3.303782681674885,tension,0.7193773938387336
M127-L01-P01,127,diagonal,1,1,0.0,120.0,120.0,500.0,85.0,220.0,549.656353316142,85.0,110.75602270448744,10.566776805334586,1.006359695746151,tension,1.4
M127-L01-P02,127,diagonal,1,2,90.0,210.0,120.0,537.2422649871065,85.0,138.06701702836557,586.8986183032487,85.0,28.823039732853005,10.566776805334586,1.006359695746151,tension,1.4
M127-L01-P03,127,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,85.0,56.13403405673117,600.0,85.0,0.0,10.566776805334586,1.006359695746151,tension,0.7193773938387336
M127-L02-P01,127,diagonal,2,1,0.0,120.0,120.0,500.0,85.0,220.0,549.656353316142,85.0,110.75602270448744,10.566776805334586,1.006359695746151,tension,1.4
M127-L02-P02,127,diagonal,2,2,90.0,210.0,120.0,537.2422649871065,85.0,138.06701702836557,586.8986183032487,85.0,28.823039732853005,10.566776805334586,1.006359695746151,tension,1.4
M127-L02-P03,127,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,85.0,56.13403405673117,600.0,85.0,0.0,10.566776805334586,1.006359695746151,tension,0.7193773938387336
M127-L03-P01,127,diagonal,3,1,0.0,120.0,120.0,500.0,85.0,220.0,549.656353316142,85.0,110.75602270448744,10.566776805334586,1.006359695746151,tension,1.4
M127-L03-P02,127,diagonal,3,2,90.0,210.0,120.0,537.2422649871065,85.0,138.06701702836557,586.8986183032487,85.0,28.823039732853005,10.566776805334586,1.006359695746151,tension,1.4
M127-L03-P03,127,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,85.0,56.13403405673117,600.0,85.0,0.0,10.566776805334586,1.006359695746151,tension,0.7193773938387336
M128-L01-P01,128,chord_lacing,1,1,0.0,120.0,120.0,500.0,85.0,220.0,549.656353316142,85.0,110.75602270448744,10.566776805334586,1.006359695746151,tension,1.4
M128-L01-P02,128,chord_lacing,1,2,90.0,210.0,120.0,537.2422649871065,85.0,138.06701702836557,586.8986183032487,85.0,28.823039732853005,10.566776805334586,1.006359695746151,tension,1.4
M128-L01-P03,128,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,574.4845299742132,85.0,56.13403405673117,600.0,85.0,0.0,10.566776805334586,1.006359695746151,tension,0.7193773938387336
M129-L01-P01,129,diagonal,1,1,0.0,120.0,120.0,600.0,85.0,0.0,649.656353316142,85.0,109.24397729551256,13.67068767111713,1.3019702543921077,tension,1.4
M129-L01-P02,129,diagonal,1,2,90.0,210.0,120.0,637.2422649871065,85.0,81.93298297163442,686.8986183032487,85.0,191.176960267147,13.67068767111713,1.3019702543921077,tension,1.4
M129-L01-P03,129,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,85.0,163.86596594326883,700.0,85.0,220.0,13.67068767111713,1.3019702543921077,tension,0.7193773938387336
M129-L02-P01,129,diagonal,2,1,0.0,120.0,120.0,600.0,85.0,0.0,649.656353316142,85.0,109.24397729551256,13.67068767111713,1.3019702543921077,tension,1.4
M129-L02-P02,129,diagonal,2,2,90.0,210.0,120.0,637.2422649871065,85.0,81.93298297163442,686.8986183032487,85.0,191.176960267147,13.67068767111713,1.3019702543921077,tension,1.4
M129-L02-P03,129,diagonal,2,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,85.0,163.86596594326883,700.0,85.0,220.0,13.67068767111713,1.3019702543921077,tension,0.7193773938387336
M129-L03-P01,129,diagonal,3,1,0.0,120.0,120.0,600.0,85.0,0.0,649.656353316142,85.0,109.24397729551256,13.67068767111713,1.3019702543921077,tension,1.4
M129-L03-P02,129,diagonal,3,2,90.0,210.0,120.0,637.2422649871065,85.0,81.93298297163442,686.8986183032487,85.0,191.176960267147,13.67068767111713,1.3019702543921077,tension,1.4
M129-L03-P03,129,diagonal,3,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,85.0,163.86596594326883,700.0,85.0,220.0,13.67068767111713,1.3019702543921077,tension,0.7193773938387336
M130-L01-P01,130,chord_lacing,1,1,0.0,120.0,120.0,600.0,85.0,0.0,649.656353316142,85.0,109.24397729551256,13.67068767111713,1.3019702543921077,tension,1.4
M130-L01-P02,130,chord_lacing,1,2,90.0,210.0,120.0,637.2422649871065,85.0,81.93298297163442,686.8986183032487,85.0,191.176960267147,13.67068767111713,1.3019702543921077,tension,1.4
M130-L01-P03,130,chord_lacing,1,3,180.0,241.66091947189145,61.66091947189145,674.4845299742132,85.0,163.86596594326883,700.0,85.0,220.0,13.67068767111713,1.3019702543921077,tension,0.7193773938387336
M131-L01-P01,131,diagonal,1,1,0.0,120.0,120.0,700.0,85.0,0.0,749.656353316142,85.0,109.24397729551256,38.02267283933385,3.6212069370794144,tension,1.4
M131-L01-P02,131,diagonal,1,2,90.0,210.0,120.0,737.2422649871065,85.0,81.93298297163442,786.8986183032487,85.0,191.176960267147,38.02267283933385,3.6212069370794144,tension,1.4
M131-L01-P03,131,diagonal,1,3,180.0,241.66091947189145,61.66091947189145,774.4845299742132,85.0,163.86596594326883,800.0,85.0,220.0,38.02267283933385,3.6212069370794144,tension,0.7193773938387336
M131-L02-P01,131,diagonal,2,1,0.0,120.0,120.0,700.0,85.0,0.0,749.656353316142,85.0,109.24397729551256,38.02267283933385,3.6212069370794144,tension,1.4
M131-L02-P02,131,diagonal,2,2,90.0,210.0,120.0,737.2422649871065,85.0,81.93298297163442,786.8986183032487,85.0,191.176960267147,38.02267283933385,3.6212069370794144,tension,1.4
